###########################################################
############### Central Germanic ##########################
###########################################################

title_prince_female_suebi;Furistin;;;;;;;;;;;;;x
duke_suebi;Herizogo;;;;;;;;;;;;;x
duke_female_suebi;Herizogin;;;;;;;;;;;;;x
count_suebi;Grafio;;;;;;;;;;;;;x
count_female_suebi;Grafin;;;;;;;;;;;;;x
baron_suebi;Friheriro;;;;;;;;;;;;;x
baron_female_suebi;Frifrouwa;;;;;;;;;;;;;x

tribal_duke_suebi;Grozhoubitling;;;;;;;;;;;;;x
tribal_count_suebi;Houbitling;;;;;;;;;;;;;x

vice_royalty_king_suebi;Untarkuning;;;;;;;;;;;;;x
vice_royalty_king_female_suebi;Untarkuningin;;;;;;;;;;;;;x
vice_royalty_duke_suebi;Minniro Untarkuning;;;;;;;;;;;;;x
vice_royalty_duke_female_suebi;Minniro Untarkuningin;;;;;;;;;;;;;x
