###########################################################
################## West African ###########################
###########################################################

tribal_duke_songhay;Zumkum;;;;;;;;;;;;;x
tribal_count_songhay;Kum;;;;;;;;;;;;;x

tribal_emperor_female_songhay;Ccda Ra Kwa;;;;;;;;;;;;;x
tribal_king_female_songhay;Damada Ra Kwa;;;;;;;;;;;;;x
tribal_duke_female_songhay;Zumda Ra Kwa;;;;;;;;;;;;;x
tribal_count_female_songhay;Da Ra Kwa;;;;;;;;;;;;;x

tribal_empire_of_songhay;Ccda Ra Yo kwaa;;;;;;;;;;;;;x
tribal_kingdom_of_songhay;Damada Ra Yo kwaa;;;;;;;;;;;;;x
tribal_duchy_of_songhay;Zumda Ra Yo kwaa;;;;;;;;;;;;;x
tribal_county_of_songhay;Da Ra Yo kwaa;;;;;;;;;;;;;x

tribal_empire_songhay;Ccda Ra Yo;;;;;;;;;;;;;x
tribal_kingdom_songhay;Damada Ra Yo;;;;;;;;;;;;;x
tribal_duchy_songhay;Zumda Ra Yo;;;;;;;;;;;;;x
tribal_county_songhay;Da Ra Yo;;;;;;;;;;;;;x

###########################################################
#################### Mandé ################################
###########################################################

emperor_manden;Mansa;;;;;;;;;;;;;x
king_manden;Mansakewo;;;;;;;;;;;;;x
duke_manden;Kunto Kungo;;;;;;;;;;;;;x
count_manden;Kungo;;;;;;;;;;;;;x
baron_manden;Samatabaa;;;;;;;;;;;;;x

emperor_female_manden;Mansa;;;;;;;;;;;;;x
king_female_manden;Mansamusoo;;;;;;;;;;;;;x
duke_female_manden;Kunto Kungo;;;;;;;;;;;;;x
count_female_manden;Kungo;;;;;;;;;;;;;x
baron_female_manden;Samatabaa;;;;;;;;;;;;;x

empire_of_manden;Maraloo-Li ma;;;;;;;;;;;;;x
kingdom_of_manden;Mansabankoo ma;;;;;;;;;;;;;x
duchy_of_manden;Tundoo ma;;;;;;;;;;;;;x
county_of_manden;Kunda ma;;;;;;;;;;;;;x
barony_of_manden;Toloo ma;;;;;;;;;;;;;x

empire_manden;Maraloo-Li;;;;;;;;;;;;;x
kingdom_manden;Mansabankoo;;;;;;;;;;;;;x
duchy_manden;Tundoo;;;;;;;;;;;;;x
county_manden;Kunda;;;;;;;;;;;;;x
barony_manden;Toloo;;;;;;;;;;;;;x

tribal_emperor_manden;Mansa;;;;;;;;;;;;;x
tribal_king_manden;Mansakewo;;;;;;;;;;;;;x
tribal_duke_manden;Kunto Kungo;;;;;;;;;;;;;x
tribal_count_manden;Kungo;;;;;;;;;;;;;x
tribal_baron_manden;Samatabaa;;;;;;;;;;;;;x

tribal_emperor_female_manden;Mansa;;;;;;;;;;;;;x
tribal_king_female_manden;Mansamusoo;;;;;;;;;;;;;x
tribal_duke_female_manden;Kunto Kungo;;;;;;;;;;;;;x
tribal_count_female_manden;Kungo;;;;;;;;;;;;;x
tribal_baron_female_manden;Samatabaa;;;;;;;;;;;;;x

tribal_empire_of_manden;Maraloo-Li ma;;;;;;;;;;;;;x
tribal_kingdom_of_manden;Mansabankoo ma;;;;;;;;;;;;;x
tribal_duchy_of_manden;Tundoo ma;;;;;;;;;;;;;x
tribal_county_of_manden;Kunda ma;;;;;;;;;;;;;x

tribal_empire_manden;Maraloo-Li;;;;;;;;;;;;;x
tribal_kingdom_manden;Mansabankoo;;;;;;;;;;;;;x
tribal_duchy_manden;Tundoo;;;;;;;;;;;;;x
tribal_county_manden;Kunda;;;;;;;;;;;;;x


###########################################################
#################### Soninke ##############################
###########################################################

emperor_soninke;Mansa;;;;;;;;;;;;;x
king_soninke;Mansakewo;;;;;;;;;;;;;x
duke_soninke;Kunto Kungo;;;;;;;;;;;;;x
count_soninke;Kungo;;;;;;;;;;;;;x
baron_soninke;Samatabaa;;;;;;;;;;;;;x

emperor_female_soninke;Mansa;;;;;;;;;;;;;x
king_female_soninke;Mansamusoo;;;;;;;;;;;;;x
duke_female_soninke;Kunto Kungo;;;;;;;;;;;;;x
count_female_soninke;Kungo;;;;;;;;;;;;;x
baron_female_soninke;Samatabaa;;;;;;;;;;;;;x

empire_of_soninke;Maraloo-Li ma;;;;;;;;;;;;;x
kingdom_of_soninke;Mansabankoo ma;;;;;;;;;;;;;x
duchy_of_soninke;Tundoo ma;;;;;;;;;;;;;x
county_of_soninke;Kunda ma;;;;;;;;;;;;;x
barony_of_soninke;Toloo ma;;;;;;;;;;;;;x

empire_soninke;Maraloo-Li;;;;;;;;;;;;;x
kingdom_soninke;Mansabankoo;;;;;;;;;;;;;x
duchy_soninke;Tundoo;;;;;;;;;;;;;x
county_soninke;Kunda;;;;;;;;;;;;;x
barony_soninke;Toloo;;;;;;;;;;;;;x

tribal_emperor_soninke;Mansa;;;;;;;;;;;;;x
tribal_king_soninke;Mansakewo;;;;;;;;;;;;;x
tribal_duke_soninke;Kunto Kungo;;;;;;;;;;;;;x
tribal_count_soninke;Kungo;;;;;;;;;;;;;x
tribal_baron_soninke;Samatabaa;;;;;;;;;;;;;x

tribal_emperor_female_soninke;Mansa;;;;;;;;;;;;;x
tribal_king_female_soninke;Mansamusoo;;;;;;;;;;;;;x
tribal_duke_female_soninke;Kunto Kungo;;;;;;;;;;;;;x
tribal_count_female_soninke;Kungo;;;;;;;;;;;;;x
tribal_baron_female_soninke;Samatabaa;;;;;;;;;;;;;x

tribal_empire_of_soninke;Maraloo-Li ma;;;;;;;;;;;;;x
tribal_kingdom_of_soninke;Mansabankoo ma;;;;;;;;;;;;;x
tribal_duchy_of_soninke;Tundoo ma;;;;;;;;;;;;;x
tribal_county_of_soninke;Kunda ma;;;;;;;;;;;;;x

tribal_empire_soninke;Maraloo-Li;;;;;;;;;;;;;x
tribal_kingdom_soninke;Mansabankoo;;;;;;;;;;;;;x
tribal_duchy_soninke;Tundoo;;;;;;;;;;;;;x
tribal_county_soninke;Kunda;;;;;;;;;;;;;x

