
###########################################################
################## Finno-Ugric ############################
###########################################################

count_title_prince_female_ugricbaltic;Daam;;;;;;;;;;;;;x
title_prince_ugricbaltic;Prints;;;;;;;;;;;;;x
title_prince_female_ugricbaltic;Printsess;;;;;;;;;;;;;x


emperor_ugricbaltic;Keiser;;;;;;;;;;;;;x
emperor_female_ugricbaltic;Keisrinna;;;;;;;;;;;;;x
king_ugricbaltic;Kuningas;;;;;;;;;;;;;x
king_female_ugricbaltic;Kuninganna;;;;;;;;;;;;;x
duke_ugricbaltic;Hertsog;;;;;;;;;;;;;x
duke_female_ugricbaltic;Hertsoginna;;;;;;;;;;;;;x
count_ugricbaltic;Krahv;;;;;;;;;;;;;x
count_female_ugricbaltic;Krahvinna;;;;;;;;;;;;;x
baron_ugricbaltic;Parun;;;;;;;;;;;;;x
baron_female_ugricbaltic;Paruness;;;;;;;;;;;;;x


city_king_ugricbaltic;Printslinnapea;;;;;;;;;;;;;x
city_king_female_ugricbaltic;Printsesslinnapea;;;;;;;;;;;;;x
city_kingdom_ugricbaltic;Hansa Vabariik;;;;;;;;;;;;;x
city_kingdom_of_ugricbaltic;Hansa Vabariik;;;;;;;;;;;;;x

city_duke_ugricbaltic;Linnapeade Isand;;;;;;;;;;;;;x
city_duke_female_ugricbaltic;Linnapeade Isand;;;;;;;;;;;;;x
city_duchy_ugricbaltic;Linnavabariik;;;;;;;;;;;;;x
city_duchy_of_ugricbaltic;Linnavabariik;;;;;;;;;;;;;x

city_count_ugricbaltic;Linnapeaissand;;;;;;;;;;;;;x
city_count_female_ugricbaltic;Linnapeaissand;;;;;;;;;;;;;x
city_county_ugricbaltic;Linna Maakond;;;;;;;;;;;;;x
city_county_of_ugricbaltic;Linna Maakond;;;;;;;;;;;;;x

city_baron_ugricbaltic;Linnapea;;;;;;;;;;;;;x
city_baron_female_ugricbaltic;Linnapea;;;;;;;;;;;;;x
city_barony_ugricbaltic;Linn;;;;;;;;;;;;;x
city_barony_of_ugricbaltic;Linn;;;;;;;;;;;;;x

job_chancellor_ugricbaltic;Kantsler;;;;;;;;;;;;;x
job_marshal_ugricbaltic;Marssal;;;;;;;;;;;;;x
job_treasurer_ugricbaltic;Laekur;;;;;;;;;;;;;x
job_spymaster_ugricbaltic;Spioonide Meister;;;;;;;;;;;;;x

###########################################
################ Sami #####################
###########################################

king_sami;Gonagas;;;;;;;;;;;;;x
duke_sami;Gonagas;;;;;;;;;;;;;x
count_sami;Gonagas;;;;;;;;;;;;;x

king_female_sami;Dronnet;;;;;;;;;;;;;x
duke_female_sami;Dronnet;;;;;;;;;;;;;x
count_female_sami;Dronnet;;;;;;;;;;;;;x

tribal_king_sami;Gonagas;;;;;;;;;;;;;x
tribal_duke_sami;Gonagas;;;;;;;;;;;;;x
tribal_count_sami;Gonagas;;;;;;;;;;;;;x

tribal_king_female_sami;Dronnet;;;;;;;;;;;;;x
tribal_duke_female_sami;Dronnet;;;;;;;;;;;;;x
tribal_count_female_sami;Dronnet;;;;;;;;;;;;;x

title_prince_sami;Gonagasbárdni;;;;;;;;;;;;;x
title_prince_female_sami;Gonagasnieida;;;;;;;;;;;;;x

tribal_empire_of_sami;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_of_sami;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_of_sami;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_of_sami;Päällikkö;;;;;;;;;;;;;x
tribal_barony_of_sami;Kylä;;;;;;;;;;;;;x

tribal_empire_sami;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_sami;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_sami;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_sami_county_;Siida;;;;;;;;;;;;;x
tribal_barony_sami;Kylä;;;;;;;;;;;;;x

sami_county_;Siida;;;;;;;;;;;;;x

###########################################################
################## Komi ###################################
###########################################################

empire_of_komi;Imperiumi;;;;;;;;;;;;;x
kingdom_of_komi;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_komi;Herttuakunta;;;;;;;;;;;;;x
county_of_komi;Kreivikunta;;;;;;;;;;;;;x

empire_komi;Imperiumi;;;;;;;;;;;;;x
kingdom_komi;Kuningaskunta;;;;;;;;;;;;;x
duchy_komi;Herttuakunta;;;;;;;;;;;;;x
county_komi;Kreivikunta;;;;;;;;;;;;;x

barony_komi;Linna;;;;;;;;;;;;;x
barony_of_komi;Linna;;;;;;;;;;;;;x

tribal_empire_of_komi;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_of_komi;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_of_komi;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_of_komi;Päällikkö;;;;;;;;;;;;;x
tribal_barony_of_komi;Kylä;;;;;;;;;;;;;x

tribal_empire_komi;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_komi;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_komi;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_komi;Päällikkö;;;;;;;;;;;;;x
tribal_barony_komi;Kylä;;;;;;;;;;;;;x

emperor_komi;Keisari;;;;;;;;;;;;;x
king_komi;Kuningas;;;;;;;;;;;;;x
duke_komi;Herttua;;;;;;;;;;;;;x
count_komi;Kreivi;;;;;;;;;;;;;x
baron_komi;Paroni;;;;;;;;;;;;;x

emperor_female_komi;Keisarinna;;;;;;;;;;;;;x
king_female_komi;Kuningatar;;;;;;;;;;;;;x
duke_female_komi;Herttuatar;;;;;;;;;;;;;x
count_female_komi;Kreivitär;;;;;;;;;;;;;x
baron_female_komi;Paronitar;;;;;;;;;;;;;x

title_prince_komi;Prinssi;;;;;;;;;;;;;x
title_prince_female_komi;Prinsessa;;;;;;;;;;;;;x

job_chancellor_komi;Kansleri;;;;;;;;;;;;;x
job_marshal_komi;Marsalkka;;;;;;;;;;;;;x
job_treasurer_komi;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_komi;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_komi;Hovikappalainen;;;;;;;;;;;;;x

kingdom_of_komi;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_komi;Herttuakunta;;;;;;;;;;;;;x
county_of_komi;Kreivikunta;;;;;;;;;;;;;x

kingdom_komi;Kuningaskunta;;;;;;;;;;;;;x
duchy_komi;Herttuakunta;;;;;;;;;;;;;x
county_komi;Kreivikunta;;;;;;;;;;;;;x

tribal_emperor_komi;Keisari;;;;;;;;;;;;;x
tribal_king_komi;Kuningas;;;;;;;;;;;;;x
tribal_duke_komi;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_komi;Päällikkö;;;;;;;;;;;;;x
tribal_baron_komi;Paroni;;;;;;;;;;;;;x

tribal_emperor_female_komi;Keisarinna;;;;;;;;;;;;;x
tribal_king_female_komi;Kuningatar;;;;;;;;;;;;;x
tribal_duke_female_komi;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_female_komi;Päällikkö;;;;;;;;;;;;;x
tribal_baron_female_komi;Paronitar;;;;;;;;;;;;;x

tribal_title_prince_komi;Prinssi;;;;;;;;;;;;;x
tribal_title_prince_female_komi;Prinsessa;;;;;;;;;;;;;x

job_chancellor_komi;Kansleri;;;;;;;;;;;;;x
job_marshal_komi;Marsalkka;;;;;;;;;;;;;x
job_treasurer_komi;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_komi;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_komi;Hovikappalainen;;;;;;;;;;;;;x

POPE_komi;Paavi;;;;;;;;;;;;;x

###########################################################
################## Khanty #################################
###########################################################

empire_of_khanty;Imperiumi;;;;;;;;;;;;;x
kingdom_of_khanty;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_khanty;Herttuakunta;;;;;;;;;;;;;x
county_of_khanty;Kreivikunta;;;;;;;;;;;;;x

empire_khanty;Imperiumi;;;;;;;;;;;;;x
kingdom_khanty;Kuningaskunta;;;;;;;;;;;;;x
duchy_khanty;Herttuakunta;;;;;;;;;;;;;x
county_khanty;Kreivikunta;;;;;;;;;;;;;x

barony_khanty;Linna;;;;;;;;;;;;;x
barony_of_khanty;Linna;;;;;;;;;;;;;x

tribal_empire_of_khanty;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_of_khanty;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_of_khanty;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_of_khanty;Päällikkö;;;;;;;;;;;;;x
tribal_barony_of_khanty;Kylä;;;;;;;;;;;;;x

tribal_empire_khanty;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_khanty;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_khanty;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_khanty;Päällikkö;;;;;;;;;;;;;x
tribal_barony_khanty;Kylä;;;;;;;;;;;;;x

emperor_khanty;Keisari;;;;;;;;;;;;;x
king_khanty;Kuningas;;;;;;;;;;;;;x
duke_khanty;Herttua;;;;;;;;;;;;;x
count_khanty;Kreivi;;;;;;;;;;;;;x
baron_khanty;Paroni;;;;;;;;;;;;;x

emperor_female_khanty;Keisarinna;;;;;;;;;;;;;x
king_female_khanty;Kuningatar;;;;;;;;;;;;;x
duke_female_khanty;Herttuatar;;;;;;;;;;;;;x
count_female_khanty;Kreivitär;;;;;;;;;;;;;x
baron_female_khanty;Paronitar;;;;;;;;;;;;;x

title_prince_khanty;Prinssi;;;;;;;;;;;;;x
title_prince_female_khanty;Prinsessa;;;;;;;;;;;;;x

job_chancellor_khanty;Kansleri;;;;;;;;;;;;;x
job_marshal_khanty;Marsalkka;;;;;;;;;;;;;x
job_treasurer_khanty;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_khanty;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_khanty;Hovikappalainen;;;;;;;;;;;;;x

kingdom_of_khanty;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_khanty;Herttuakunta;;;;;;;;;;;;;x
county_of_khanty;Kreivikunta;;;;;;;;;;;;;x

kingdom_khanty;Kuningaskunta;;;;;;;;;;;;;x
duchy_khanty;Herttuakunta;;;;;;;;;;;;;x
county_khanty;Kreivikunta;;;;;;;;;;;;;x

tribal_emperor_khanty;Keisari;;;;;;;;;;;;;x
tribal_king_khanty;Kuningas;;;;;;;;;;;;;x
tribal_duke_khanty;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_khanty;Päällikkö;;;;;;;;;;;;;x
tribal_baron_khanty;Paroni;;;;;;;;;;;;;x

tribal_emperor_female_khanty;Keisarinna;;;;;;;;;;;;;x
tribal_king_female_khanty;Kuningatar;;;;;;;;;;;;;x
tribal_duke_female_khanty;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_female_khanty;Päällikkö;;;;;;;;;;;;;x
tribal_baron_female_khanty;Paronitar;;;;;;;;;;;;;x

tribal_title_prince_khanty;Prinssi;;;;;;;;;;;;;x
tribal_title_prince_female_khanty;Prinsessa;;;;;;;;;;;;;x

job_chancellor_khanty;Kansleri;;;;;;;;;;;;;x
job_marshal_khanty;Marsalkka;;;;;;;;;;;;;x
job_treasurer_khanty;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_khanty;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_khanty;Hovikappalainen;;;;;;;;;;;;;x

###########################################################
################## Nenets #################################
###########################################################

empire_of_samoyed;Imperiumi;;;;;;;;;;;;;x
kingdom_of_samoyed;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_samoyed;Herttuakunta;;;;;;;;;;;;;x
county_of_samoyed;Kreivikunta;;;;;;;;;;;;;x

empire_samoyed;Imperiumi;;;;;;;;;;;;;x
kingdom_samoyed;Kuningaskunta;;;;;;;;;;;;;x
duchy_samoyed;Herttuakunta;;;;;;;;;;;;;x
county_samoyed;Kreivikunta;;;;;;;;;;;;;x

barony_samoyed;Linna;;;;;;;;;;;;;x
barony_of_samoyed;Linna;;;;;;;;;;;;;x

tribal_empire_of_samoyed;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_of_samoyed;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_of_samoyed;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_of_samoyed;Päällikkö;;;;;;;;;;;;;x
tribal_barony_of_samoyed;Kylä;;;;;;;;;;;;;x

tribal_empire_samoyed;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_samoyed;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_samoyed;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_samoyed;Päällikkö;;;;;;;;;;;;;x
tribal_barony_samoyed;Kylä;;;;;;;;;;;;;x



emperor_samoyed;Keisari;;;;;;;;;;;;;x
king_samoyed;Kuningas;;;;;;;;;;;;;x
duke_samoyed;Herttua;;;;;;;;;;;;;x
count_samoyed;Kreivi;;;;;;;;;;;;;x
baron_samoyed;Paroni;;;;;;;;;;;;;x

emperor_female_samoyed;Keisarinna;;;;;;;;;;;;;x
king_female_samoyed;Kuningatar;;;;;;;;;;;;;x
duke_female_samoyed;Herttuatar;;;;;;;;;;;;;x
count_female_samoyed;Kreivitär;;;;;;;;;;;;;x
baron_female_samoyed;Paronitar;;;;;;;;;;;;;x

title_prince_samoyed;Prinssi;;;;;;;;;;;;;x
title_prince_female_samoyed;Prinsessa;;;;;;;;;;;;;x

job_chancellor_samoyed;Kansleri;;;;;;;;;;;;;x
job_marshal_samoyed;Marsalkka;;;;;;;;;;;;;x
job_treasurer_samoyed;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_samoyed;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_samoyed;Hovikappalainen;;;;;;;;;;;;;x

kingdom_of_samoyed;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_samoyed;Herttuakunta;;;;;;;;;;;;;x
county_of_samoyed;Kreivikunta;;;;;;;;;;;;;x

kingdom_samoyed;Kuningaskunta;;;;;;;;;;;;;x
duchy_samoyed;Herttuakunta;;;;;;;;;;;;;x
county_samoyed;Kreivikunta;;;;;;;;;;;;;x

tribal_emperor_samoyed;Keisari;;;;;;;;;;;;;x
tribal_king_samoyed;Kuningas;;;;;;;;;;;;;x
tribal_duke_samoyed;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_samoyed;Päällikkö;;;;;;;;;;;;;x
tribal_baron_samoyed;Paroni;;;;;;;;;;;;;x

tribal_emperor_female_samoyed;Keisarinna;;;;;;;;;;;;;x
tribal_king_female_samoyed;Kuningatar;;;;;;;;;;;;;x
tribal_duke_female_samoyed;Ylipäällikkö;;;;;;;;;;;;;x
tribal_count_female_samoyed;Päällikkö;;;;;;;;;;;;;x
tribal_baron_female_samoyed;Paronitar;;;;;;;;;;;;;x

tribal_title_prince_samoyed;Prinssi;;;;;;;;;;;;;x
tribal_title_prince_female_samoyed;Prinsessa;;;;;;;;;;;;;x

job_chancellor_samoyed;Kansleri;;;;;;;;;;;;;x
job_marshal_samoyed;Marsalkka;;;;;;;;;;;;;x
job_treasurer_samoyed;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_samoyed;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_samoyed;Hovikappalainen;;;;;;;;;;;;;x

###########################################################
################## Mordvin ################################
###########################################################

empire_of_mordvin;Imperiumi;;;;;;;;;;;;;x
kingdom_of_mordvin;Kuningaskunta;;;;;;;;;;;;;x
duchy_of_mordvin;Herttuakunta;;;;;;;;;;;;;x
county_of_mordvin;Kreivikunta;;;;;;;;;;;;;x

empire_mordvin;Imperiumi;;;;;;;;;;;;;x
kingdom_mordvin;Kuningaskunta;;;;;;;;;;;;;x
duchy_mordvin;Herttuakunta;;;;;;;;;;;;;x
county_mordvin;Kreivikunta;;;;;;;;;;;;;x

barony_mordvin;Linna;;;;;;;;;;;;;x
barony_of_mordvin;Linna;;;;;;;;;;;;;x

tribal_empire_of_mordvin;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_of_mordvin;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_of_mordvin;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_of_mordvin;Päällikkö;;;;;;;;;;;;;x
tribal_barony_of_mordvin;Kylä;;;;;;;;;;;;;x

tribal_empire_mordvin;Imperiumi Päällikkö;;;;;;;;;;;;;x
tribal_kingdom_mordvin;Suuri Päällikkö;;;;;;;;;;;;;x
tribal_duchy_mordvin;Korkea Päällikkö;;;;;;;;;;;;;x
tribal_county_mordvin;Päällikkö;;;;;;;;;;;;;x
tribal_barony_mordvin;Kylä;;;;;;;;;;;;;x


emperor_mordvin;Keisari;;;;;;;;;;;;;x
king_mordvin;Kuningas;;;;;;;;;;;;;x
duke_mordvin;Herttua;;;;;;;;;;;;;x
count_mordvin;Kreivi;;;;;;;;;;;;;x
baron_mordvin;Paroni;;;;;;;;;;;;;x

emperor_female_mordvin;Keisarinna;;;;;;;;;;;;;x
king_female_mordvin;Kuningatar;;;;;;;;;;;;;x
duke_female_mordvin;Herttuatar;;;;;;;;;;;;;x
count_female_mordvin;Kreivitär;;;;;;;;;;;;;x
baron_female_mordvin;Paronitar;;;;;;;;;;;;;x

title_prince_mordvin;Prinssi;;;;;;;;;;;;;x
title_prince_female_mordvin;Prinsessa;;;;;;;;;;;;;x

job_chancellor_mordvin;Kansleri;;;;;;;;;;;;;x
job_marshal_mordvin;Marsalkka;;;;;;;;;;;;;x
job_treasurer_mordvin;Taloudenhoitaja;;;;;;;;;;;;;x
job_spymaster_mordvin;Vakoojamestari;;;;;;;;;;;;;x
job_spiritual_mordvin;Hovikappalainen;;;;;;;;;;;;;x

